row_number,original_comment,translated_comment
44924,Nostalgia ♥️🤧,Nostalgia 🤧
44936,Beatiful song of maroon5 wonderful music😎😎😎,Beatiful song of maroon5 wonderful music 😎😎😎
44966,https://www.instagram.com/okayama_aryu/　　　　follow me,httpswwwinstagramcomokayama_aryu　　　　follow me
44969,日本人だし歌詞の意味も全然分からないけど毎日聞ける中毒性があるわ,I'm Japanese and I don't understand the lyrics at all, but it's addictive and I can listen to it every day.
44983,superrr👍,superrrrr 👍
44988,It's very good song to listen to because alright okay because I like his music lot.❤️💯,Its very good song to listen to because alright okay because I like his music lot 💯
44990,"Your sugar yes please"
Me getting Goosebumps 😳,Your sugar yes please
Me getting Goosebumps  😳
44991,My unborn baby responds to this song...What a sugary(sweet) feeling😘😍,My unborn baby responds to this songWhat a sugarysweet feeling 😘😍
44995,2021 𝑎𝑛𝑦𝑜𝑛𝑒?,2021 𝑎𝑛𝑦𝑜𝑛𝑒?
44996,tlqkf 한국인 ㄹㅇ 없네,tlqkf There really aren't any Koreans
44997,One of the legendary music.Loved it❣,One of the legendary musicLoved it
45008,even after 6years i still confused if this is real or not 😂,even after 6years i still confused if this is real or not  😂
45014,Total LOVE IT👏☺😀🙆,Total LOVE IT 👏😀🙆
45028,한국인있냐?
Is there any korean??,한국인있냐
Is there any korean
45031,😍😍😍,😍😍😍
45046,Pl: Jesteś słodki jak pączek 😘
English : You're sweet like a donut 😘,English Youre sweet like a donut 😘😘
45048,Got to feel bad for the entertainment that the couples hired imagin trying to follow them up 😂,Got to feel bad for the entertainment that the couples hired imagin trying to follow them up  😂
45053,Missing the old days, the unproblematic days🥺☹️,Missing the old days the unproblematic days 🥺
45065,🖤❤️,🖤❤️
45070,Rare surprise🎉,Rare surprise 🎉
45075,Love ❤️ I'm from VietNam,Love  Im from VietNam
45077,Imagining along with me how many more would be watching and smiling at the moment.. 🤔😊,Imagining along with me how many more would be watching and smiling at the moment  🤔😊
45080,❤️,❤️
45083,しゅごい,Amazing
45093,listening in this song iz a VIBE🔥,listening in this song iz a VIBE 🔥
45097,Я думаю кто то ищет комментарий на русском языке😅,I think someone is looking for a comment in Russian 😅
45102,Please came also to my wedding😍,Please came also to my wedding 😍
45104,👏🏻👏🏻👏🏻👏🏻,👏🏻👏🏻👏🏻👏🏻
45105,Watchin diz video many times already . Just love it! 😊👍,Watchin diz video many times already  Just love it  😊👍
45115,Thank god there is no gays in the video 😍,Thank god there is no gays in the video  😍
45117,2021 I AM HAPPY😁❤👀🔥,2021 I AM HAPPY 😁👀🔥
45120,Lindo😘🤩,Lindo 😘🤩
45121,This song cant go old for many.....AGREE? ❤
Kisses for all who agree... 😉☺😘,This song cant go old for manyAGREE 
Kisses for all who agree  😉😘
45122,Sii.me encantó..😍😍🤩🤩😘😎😎😎😎si les digo vendrán a mi voda,Yes, I would love to tell you that you will come to my wedding 😍😍🤩🤩😘😎😎😎😎
45127,U all make the world a better place, Love you!❤❤❤,U all make the world a better place Love you
45135,2021 still watching n listening ❤️,2021 still watching n listening
45140,生姜ー安いー地下で取れたのにー,Ginger - cheap - even though it's grown underground
45143,❤️,❤️
45155,Quien escuchándola en 2021😎✌🏼.,Who is listening to it in 2021 😎🏼
45162,💙💙💙,💙💙💙
45164,😍😍😍😍😍😍🥰🥰🥰😘😘😘😄😄😄😃😃😃😍😍,😍😍😍😍😍😍🥰🥰🥰😘😘😘😄😄😄😃😃😃😍😍
45172,So awesome 😂😂💯💯,So awesome 😂😂💯💯
45176,何回見ても幸せになるPV
結婚おめでとう！,A PV that makes me happy no matter how many times I watch it Congratulations on your marriage
45180,Right now so fully dipped in old songs 🎵 ❤,Right now so fully dipped in old songs   🎵
45189,Indonesian love this song ❤,Indonesian love this song
45193,Keşke benimde düğünüme gelsenizzz💜,I wish you could come to my wedding too. 💜
45194,Harikaaaaaa😍,Greateeeee 😍
45226,サプライズされた方々が
今でも幸せなことを願う。,I hope that those who received the surprise are still happy.
45233,1.23 😃😃😃😃😃😃☺☺☺,1.23 😃😃😃😃😃😃☺☺☺
45234,Bestest video I have seen ever those vibes are epic,✨✨✨,Bestest video I have seen ever those vibes are epic
45235,やりすぎ都市伝説から来た人🙋‍♀️🙋‍♂️,A person from "Yarisugi Urban Legend" 🙋🙋
45239,2021 🔥🔥🔥,2021 🔥🔥🔥
45244,They are so lucky !! 😭😭😭😭💕💕💕💕,They are so lucky   😭😭😭😭💕💕💕💕
45245,The fact that this song is already 6 years old😳🥲,The fact that this song is already 6 years old 😳🥲
45250,3:19
She was like 'wtf' 😂,319
She was like wtf  😂
45252,😀,😀
45268,I miss going to weddings just to get free food 😩,I miss going to weddings just to get free food  😩
45271,Alguém Brasil ? Meu sonho casa e rola um trem desse ❤️,Someone Brazil My dream is to get married and something like this happens
45276,See you all in 9 years when everyone in writing "who else is listening in 2030"
👇,See you all in 9 years when everyone in writing who else is listening in 2030
 👇
45278,Eu amo tanto essa música 🥺❤️,I love this song so much 🥺
45281,Plz!come my wedding😁,Plzcome my wedding 😁
45283,SOS UN GENIO!!!!👏👏👏👏👏👏👏👏,YOU ARE A GENIUS 👏👏👏👏👏👏👏👏
45285,I believe 2021 will be better for everyone who reads this 💪💪,I believe 2021 will be better for everyone who reads this  💪💪
45286,Sugar rush 👌🏃💨,Sugar rush 👌🏃💨
45292,My favourite music video all the time🖒🖒🖒,My favourite music video all the time 🖒🖒🖒
45300,Hola /hello/hi/ Привет/你好/ Olá
 Xd 



Gracias Google.,Hello Hello Hello Hello Olá
Xd 

Thanks Google
45302,GUYS DONT FORGET TO WEAR MASKS

OHH YEA I FORGET IT ITS 6 YEARS AGO😢🥺,GUYS DONT FORGET TO WEAR MASKS

OHH YEA I FORGET IT ITS 6 YEARS AGO 😢🥺
45315,how many people is listening to this song now 😆～,how many people is listening to this song now  😆
45321,*R O L O N !* 💖,R O L O N 💖
45333,地下で取れた生姜って普通は高いよね。みんなこんなびっくりしてるのも頷けるわ。,Ginger grown underground is usually expensive, so I can see why everyone is so surprised.
45334,Muy buen canción Amigó🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩✔️✔️✔️,Very good song Amigó 🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩
45336,Everyone: vibing
That man at 2:24: 👁👄👁,Everyone vibing
That man at 224 👁👄👁
45337,JO BRUNO DMENA SOKANKOESONOSKAPFONO😁🤩,JO BRUNO DMENA SOKANKOESONOSKAPFONO 😁🤩
45340,Every time I watch this video I have tears. It's so sweet and soulful  ❤️,Every time I watch this video I have tears Its so sweet and soulful
45343,I  have checked views
Done😀,I  have checked views
Done 😀
45350,My favorite song💖,My favorite song 💖
45359,me looking for a brides comment saying “this was my wedding!!” 😶,me looking for a brides comment saying this was my wedding  😶
45365,✓,✓
45377,3:24 Maroon 5 en Wuakanda 😱,324 Maroon 5 in Wuakanda 😱
45388,What an amazing music... Nice to listen and watch. My girl friend's favorite 😊😊,What an amazing music Nice to listen and watch My girl friends favorite  😊😊
45392,3:16 that dude reaction😲😅,316 that dude reaction 😲😅
45394,Everyday listening this song 🎵 is a mission 😍😍🔥,Everyday listening this song  is a mission  🎵😍😍🔥
45396,so happy ❤❤,so happy
45402,Imagine that if they dont know maroon 5🙄,Imagine that if they dont know maroon 5 🙄
45407,I am in tears! So romantic and incredible! Que Viva Amor! Long Live Love💜,I am in tears So romantic and incredible Que Viva Amor Long Live Love 💜
45413,Let's see how many legends are listening this song in 2021 👇🏻,Lets see how many legends are listening this song in 2021  👇🏻
45421,♥♥I am from Egypt who is like you, my sisters,I am from Egypt who is like you my sisters
45429,maroon 5 was really my childhood 😔,maroon 5 was really my childhood  😔
45431,しょうが安いにしか聞こえない…最高！！,Ginger sounds cheap, the best
45435,😍😍😍,😍😍😍
45442,Still one of my all time favourite videos just look at the bride's faces ♥️,Still one of my all time favourite videos just look at the brides faces
45448,Who is here in 2021? All time favourite 😍😍,Who is here in 2021 All time favourite  😍😍
45455,Dear: Everyone who are coming here and  listen to this in 2021 is a LEGEND. Trust me.😍,Dear Everyone who are coming here and  listen to this in 2021 is a LEGEND Trust me 😍
45458,Who is here from the bart baker version😂😂😂,Who is here from the bart baker version 😂😂😂
45463,❤,❤
45464,Dang over 3b views 😬,Dang over 3b views 😬
45472,鳥肌もんだ,Goosebumps
45474,原來是他喔！網咖洗腦聲,Turns out it’s him, the brainwashing sound from the internet cafe
45476,太嗨了，這婚禮,This wedding is so exciting
45477,Imagine how many people comes every day every time 👇👇👇👇👇👇👇👇👇👇👇👇👇,Imagine how many people comes every day every time  👇👇👇👇👇👇👇👇👇👇👇👇👇
45487,This is song ever my favorite in my life and i am listen 23 february 4:46 pm 😍,This is song ever my favorite in my life and i am listen 23 february 446 pm  😍
45488,Dont worry your not the only one here on 2021 😶,Dont worry your not the only one here on 2021  😶
45491,“Its December 6th 2014”
Me: 😢,Its December 6th 2014
Me  😢
45493,Fun Fact : only girls are curious about Adam Levine 😂❣,Fun Fact  only girls are curious about Adam Levine  😂
45494,Watching this for 100th time 🌟⚡💜,Watching this for 100th time  🌟💜
45495,💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖,💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖
45497,Bro I remember wanting to sing this in front of my crush🤦‍♂️,Bro I remember wanting to sing this in front of my crush 🤦
45505,めっちゃかっこいい！,Very cool
45539,Smash that like button I f your here in 2021!!!😊,Smash that like button I f your here in 2021 😊
45547,🤩😎🙀👍🏻👏🏻,🤩😎🙀👍🏻👏🏻
45551,한국인 찾아요,Looking for Korean
45555,「「「生姜 安い 地下で取れたのに」」」,Ginger is cheap and I picked it underground.
45564,Still young😍😍 still new,Still young still new 😍😍
45565,この曲を聞くと幸せな気持ちになる。
このPVを見ると幸せになる。
早くコロナがおさまってみんなで笑い合いたい,Listening to this song makes me happy Watching this PV makes me happy I hope the coronavirus will calm down soon so we can all laugh together
45567,Make me smile😊,Make me smile 😊
45570,米波さんz❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️😍❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️😍💕💕💕💕💕🥳🤩😍🥰🥺🎶🎶🎶🎶🎶🎶。,Yonehara-san 😍😍💕💕💕💕💕🥳🤩😍🥰🥺🎶🎶🎶🎶🎶🎶
45572,Feb 22 PHILIPPINES 🇵🇭,Feb 22 PHILIPPINES 🇵🇭
45576,Ein Wort: KINDHEIT🌺,One word CHILDHOOD 🌺
45581,진짜 마룬노래 개조아ㅜ,This is a really great Maroon songㅜ
45586,Anyone watching today😄😄,Anyone watching today 😄😄
45587,한국인!,korean
45595,2021 attendance check everyone🙂😃,2021 attendance check everyone 🙂😃
45596,2021❤,2021❤
45597,i love nobody noticed a whole band enter a wedding venue😭,i love nobody noticed a whole band enter a wedding venue 😭
45598,I'm digging the Continental ... 👍,Im digging the Continental   👍
45602,I wish u come to my wedding too! Someday!  😃,I wish u come to my wedding too Someday   😃
45604,22 february👀,22 february 👀
45630,I can’t believe this was made 6 years ago 💔,I cant believe this was made 6 years ago  💔
45631,2021 ❤️,2021 ❤️
45633,2021,  still here 🤍💙,2021  still here 🤍💙
45638,NOSTALGIA ✔️,NOSTALGIA
45642,Still loving this song 😍😍😍,Still loving this song  😍😍😍
45649,名前分からなくて
生姜って調べたら出てきた,I didn't know the name so I searched for ginger and it came up
45655,いえーい,Yay!
45665,Such a feel good song😍👌,Such a feel good song 😍👌
45672,내가 제일 좋아하는 팝송❤,My favorite pop song
45677,This is how many ppl are listening to this in 2021.
⬇,This is how many ppl are listening to this in 2021
45679,21.2.21 india time 9:59am😁😁😁😁😁😁😁,21221 india time 959am 😁😁😁😁😁😁😁
45686,I love it❤❤,I love it
45698,ほん,book
45699,クロ,Kuro
45705,Fantastic song i wish they'd turn up to my wedding 🤔🤔😉😂😂😎👍,Fantastic song i wish theyd turn up to my wedding  🤔🤔😉😂😂😎👍
45706,最高!！!!!!!!!!!!!!!,Highest
45711,When I was younger I thought they said "shut up, just bleed. 😅,When I was younger I thought they said shut up just bleed  😅
45725,Да ну нах🙆🏻‍♂️,Yeah right 🙆🏻
45727,3:34 what if that went in his mouth 😂,334 what if that went in his mouth  😂
45737,I  thought it was shut up and then yes please when I heard it the first time. 😂,I  thought it was shut up and then yes please when I heard it the first time  😂
45739,Wedding song♥️,Wedding song
45741,The Ultimate Wedding Song ❤️❤️❤️!!!,The Ultimate Wedding Song
45745,If you are watching in2021 it doesn't mean you are legend 😁😁🙋,If you are watching in2021 it doesnt mean you are legend  😁😁🙋
45752,Thanks for making my 3rd grade awesome 👏,Thanks for making my 3rd grade awesome  👏
45753,Bride be like💪🏻 👰💪🏻,Bride be like 💪🏻👰💪🏻
45765,The best music video ive watched😘😘😘😘,The best music video ive watched 😘😘😘😘
45769,한국인 좋아요👍누르기,Korean like button 👍
45782,❤❤❤❤❤❤❤❤,❤❤❤❤❤❤❤❤
45787,sorry超す,Sorry
45788,غنية شابة بزاف..💔
بصح..عمرها.متلحڨ.نتاع شاب خالد ددي.,Very rich young woman
At her age, she is still a young man, Khaled Dadi 💔
45799,20_2_2021💎,20_2_2021💎
45801,Soy fan de one direction desde hace poco, pero marron 5 fue mi infancia❤️,I've been a One Direction fan for a while now but Brown 5 was my childhood.
45802,Esse vídeo é muito top! Cadê os brasileiros?🇧🇷❤️,This video is really cool. Where are the Brazilians? 🇧🇷
45806,Yeah 😂😂😂😌😂😌😌😌😂😂😂😂😌😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,Yeah 😂😂😂😌😂😌😌😌😂😂😂😂😌😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
45817,If you are listening this 2021! Follow your dreams! ♡♡♡,If you are listening this 2021 Follow your dreams
45818,Adam broke my heart into a 10000000 pieces when he got married...am still not over it 😪😪,Adam broke my heart into a 10000000 pieces when he got marriedam still not over it  😪😪
45819,桁がちげぇw
日本て狭いなぁ,The numbers are so different lol
Japan is so small
45822,This video gave me Smile on Every Second😳😍🙌💟,This video gave me Smile on Every Second 😳😍🙌💟
45824,Still this clip the winner in my heart ❤☹,Still this clip the winner in my heart
45825,Good morning ❤️❤️,Good morning
45835,日本人いる？,There are Japanese people
45840,何があっても別れづらいなw,No matter what happens, it's hard to break up
45843,Aww this made me happy 😊 because 2021 sucks,Aww this made me happy  because 2021 sucks 😊
45855,Đi đám cưới em nha!!!😆😆😆,go to my wedding 😆😆😆
45864,road to 5B views in 2022 😎,road to 5B views in 2022  😎
45866,I love this video 🥰❤️,I love this video  🥰
45871,Very very nice... very gooooooood... 🙏🙏🙏,Very very nice very gooooooood  🙏🙏🙏
45873,😍👑👑,😍👑👑
45877,Remember ✨SO GOOD✨ JUST BEAST✨,Remember SO GOOD JUST BEAST
45885,👍🏻,👍🏻
45888,Adam Levine♥,Adam Levine
45900,always i get goosebumps when i watch it😀,always i get goosebumps when i watch it 😀
45905,👇2021 check😎,2021 check 👇😎
45906,JAPAN！！,JAPAN
45910,2021😊,2021😊
45919,Imagine how many people are listening to this with their lovemates❤️🙂,Imagine how many people are listening to this with their lovemates 🙂
45920,Love from india🇮🇳🇮🇳🇮🇳🇮🇳,Love from india 🇮🇳🇮🇳🇮🇳🇮🇳
45922,💖💖2021,💖💖2021
45928,😘😘😘😘,😘😘😘😘
45929,Klip cok iyi ya😍❤adamin seside güzel🙃😍❤❤,The clip is very good, the man's voice is also beautiful 😍🙃😍
45933,2:40 that women living the best of her life right now😂😂,240 that women living the best of her life right now 😂😂
45935,다음은 카지노 내한공연 이겠죠,Next up is the Casino Korea concert.
45938,회계사들,Accountants
45943,2:10 hands down the best part of the video 😂

God bless this song and video,210 hands down the best part of the video 

God bless this song and video 😂
45944,This song is so 🔥🔥🔥,This song is so  🔥🔥🔥
45947,This is still my jam🕺🕺,This is still my jam 🕺🕺
45956,i love maroon 5 😋😊😍🤩🤗💙💗❤💓💕💖💜🧡💛💚❣,i love maroon 5 😋😊😍🤩🤗💙💗💓💕💖💜🧡💛💚
45957,Sugar sugar 😏,Sugar sugar 😏
45960,February 2021🔥,February 2021 🔥
45962,🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱👎👎👎👎👎👎👎,🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱👎👎👎👎👎👎👎
45966,Every time I watch this it makes me smile 😊,Every time I watch this it makes me smile  😊
46004,And then on the first couple the first look the groom gave was: 😶😦🥱,And then on the first couple the first look the groom gave was  😶😦🥱
46011,Goodd👍,Goodd 👍
46019,日本人の方いますか？,Are there any Japanese people here?
46029,定期的にこのMV見て泣く病にかかってる。みんなの笑顔が素敵すぎる。最高だ！！！！！！！！！！！,I watch this MV periodically and it makes me cry. Everyone's smiles are so beautiful, it's the best.
46043,💕💕💕😀❤️ooooO Bhai MY Best English Song,ooooO Bhai MY Best English Song 💕💕💕😀
46053,👍❤,👍❤
46067,Maroon 5 has so many hair few years ago 😱😱😓,Maroon 5 has so many hair few years ago  😱😱😓
46068,Feb 2021,❤️❤️❤️😍,Feb 2021 😍
46076,Ciero ce  vallas a mi boda 💞💓💗💖,I'm sure you're coming to my wedding. 💞💓💗💖
46083,I believe 10:50pm 16/02/2021 will be better to every one who read this.   💪💪💪💪💪,I believe 1050pm 16022021 will be better to every one who read this    💪💪💪💪💪
46087,Love❤For❤Sale,LoveForSale
46088,👑Candy👑Cane👑
Snake Rivals 🐍,CandyCane
Snake Rivals  👑👑👑🐍
46091,Nois era feliz mais não sabia Saudades dessa época 😞😞,We were happy but we didn't know it. We miss that time. 😞😞
46093,the cooker impression 😂😂,the cooker impression  😂😂
46095,Who’s watching 2025🙂🤣,Whos watching 2025 🙂🤣
46096,It’s been 6 years 😳,Its been 6 years  😳
46097,The dislike are the salty folks😪,The dislike are the salty folks 😪
46098,砂糖〜砂糖〜 
お料理行進曲と似たようなもん？,Sugar sugar, sugar, something similar to the Cooking March
46107,2021 🔥,2021 🔥
46113,I'm still here💘,Im still here 💘
46131,作为华人听这首歌曲，可以说是听不腻！超爱这首歌❤,As a Chinese, I can say that I never get tired of listening to this song. I love it so much.
46136,Corona change the world 😞😞🥺,Corona change the world  😞😞🥺
46138,2021 still watching🥺❤,2021 still watching 🥺
46140,Feb.16 2021 👋,Feb16 2021 👋
46143,feb,15,2021😅,feb152021 😅
46146,따봉 !!!!,Follow
46151,😍😍😍❤❤❤,😍😍😍❤❤❤
46161,تعليق للذكرى 🖤 
" I was here" 🖤🖤,Comment for the memory 🖤🖤🖤
46174,👍👍👍👍👍🙏,👍👍👍👍👍🙏
46175,Brazil 🇧🇷🇧🇷🇧🇷🇧🇷,Brazil 🇧🇷🇧🇷🇧🇷🇧🇷
46181,Soy tu fan amo mucho tu canción soy tu fan número 1me encanta ❤️❤️❤️❤️😍😻,I'm your fan, I love your song so much, I'm your number 1 fan, I love it 😍😻
46183,Me encanta la canción la amo mucho 🤩❤️❤️😍❤️❤️😍❤️❤️🤩,I love the song I love it so much 🤩😍😍🤩
46184,I remember when this song came out 💖,I remember when this song came out  💖
46187,1:13 ♪生姜〜安〜い〜　地下で採れたのにぃ〜,113 Ginger is cheap, even though it's grown underground.
46192,This song is my favorite😚,This song is my favorite 😚
46193,👏,👏
46198,Hahaha I miss the sugar 😂,Hahaha I miss the sugar 😂
46200,このmvは33億回の笑顔をつくっとるんだろーなー,This music video is sure to bring 3.3 billion smiles.
46212,I want maroon 5 in my wedding (may be in a dream)❤,I want maroon 5 in my wedding may be in a dream
46216,February 15 2021 still watching 👋,February 15 2021 still watching  👋
46223,I think they have no clue what's going on ♥️ it's been 5 years of this song,I think they have no clue whats going on  its been 5 years of this song
46226,Had to come back bro😌,Had to come back bro 😌
46232,Like natal RN 14-02-21 👍✅👏,Like natal RN 140221 👍👏
46244,6 Years ago but
that chef was wtf dude 😳,6 Years ago but
that chef was wtf dude  😳
46250,I love Maroon 5....what a beautiful feeling and surprise 🙌🏾🎉🥳💕,I love Maroon 5what a beautiful feeling and surprise  🙌🏾🎉🥳💕
46253,Ashwin story pathutu varavanga hit like😀❤️,Ashwin story pathutu varavanga hit like 😀
46256,Eu amo esse clipe ❤,I love this clip
46262,今も聞いてる人いますか！
なう(2021/02/15 00:05:49),Is anyone still listening? Now 20210215 000549
46264,축하합니다! 당신은 한국인을 발견하셨습니다!,Congratulations, you have discovered Korean.
46266,👏🏻👏🏻👏🏻👏🏻🌠🎆🌠🎆🌠👏🏻👏🏻👏🏻👎💝🎉🎉🎉🎉🎉🎉🎉🎉🎉🎈💝🎉🎉🎉🎉🎉👌🏻👌🏻👏🏻👏🏻👪,👏🏻👏🏻👏🏻👏🏻🌠🎆🌠🎆🌠👏🏻👏🏻👏🏻👎💝🎉🎉🎉🎉🎉🎉🎉🎉🎉🎈💝🎉🎉🎉🎉🎉👌🏻👌🏻👏🏻👏🏻👪
46271,Ờ mấy dìng gút chóp😁,Oh, you're awesome! 😁
46285,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥❤️,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥❤️
46287,5555 😂,5555 😂
46290,สวัสดีคับ🙏,Hello everyone 🙏
46291,This song have made me diabetic to it ♥️🖤♥️🔥🔥,This song have made me diabetic to it  🖤🔥🔥
46293,Amooo ❤,I love it
46296,日本人1？！,Japanese 1
46299,This music video though 😍👏🏼,This music video though  😍👏🏼
46301,💖,💖
46307,いい,good
46312,😍😍😍😖😖😖,😍😍😍😖😖😖
46321,🌈,🌈
46324,❤️Forever ❤️,Forever
46329,How many people are the likers in 2021 ??
👇👇👇,How many people are the likers in 2021 
 👇👇👇
46331,Who is here near Valentine's 🌹❤,Who is here near Valentines  🌹
46335,How we gettin old fast af ☹️,How we gettin old fast af
46350,😂😂😂 joey 😂😂😂,joey 😂😂😂😂😂😂
46354,生姜〜安いィ〜実家ｱで取れたのにィ,Ginger is cheap and I could get it at home.
46356,❤,❤
46357,한국인 손,Korean hand
46358,👏👏👏👏👏👏👏👏👏🥇🥇🥇🥇,👏👏👏👏👏👏👏👏👏🥇🥇🥇🥇
46361,Me encanta esta canción porque me ánima❤,I love this song because it cheers me up
46364,Your here reading this ❤️ 
Your’ll have love ❤️ 
You all not be alone 😊 
Someone is there for you ❤️,Your here reading this  
Yourll have love  
You all not be alone  
Someone is there for you  😊
46378,2021 THAILAND  🇹🇭🎶,2021 THAILAND 🇹🇭🎶
46381,I just want them to come by surprise at my wedding

￼,I just want them to come by surprise at my wedding
46383,Có ai người Việt ko nào 🇻🇳,Is there anyone Vietnamese? 🇻🇳
46384,😍😍😍,😍😍😍
46388,1:18このおっちゃん好き,118 I like this guy
46393,aqui estan por quin buscaban

suscríbanse a mi canal

like si hablas español👇👇👇👇👌,Here they are for who you were looking for

Subscribe to my channel

Like if you speak Spanish 👇👇👇👇👌
46394,カッコ良すぎるww,Too cool lol
46396,If you're watching 2021 you're legend 😂,If youre watching 2021 youre legend  😂
46401,Everybody is still watching this in 22nd century.
22世紀も、みんな聴いてるよ！,Everybody is still watching this in 22nd century
22世紀もみんな聴いてるよ
46402,神曲
日本人いるかー？
↓,Divine Comedy Are there any Japanese people?
46409,2021🔥🔥
👇
👇,2021🔥🔥
👇
👇
46415,I love how the chief standing there speechless with mouth open💬😂,I love how the chief standing there speechless with mouth open 💬😂
46418,SUGAR  le meilleur clip pour moi 💘,SUGAR the best clip for me 💘
46419,O negócio é escutar essa música em plena quarentena 😂,The thing is to listen to this song during quarantine 😂
46426,Goosebumps✓🕊️,Goosebumps 🕊
46427,shugar yes plis omg ♥♥♥♥♥♥,shugar yes plis omg
46428,Best video ❤️❤️,Best video
46441,https://youtu.be/MmRj6QO_t9Y👍,httpsyoutubeMmRj6QO_t9Y 👍
46444,生姜〜安い〜地下で採れたのに〜,Ginger is cheap and grown underground.
46447,日本人で2021年このコメント見ている人は暇人確定。,If you are a Japanese person reading this comment in 2021, you must be bored.
46457,I like this  Song 🎤🎧🎹💸,I like this  Song  🎤🎧🎹💸
46458,3:19 WTF... Look her lips.. Lol 😁😂😂😂😂,319 WTF Look her lips Lol  😁😂😂😂😂
46459,But 😀,But 😀
46461,that bride who said "what the fuck" is my best reaction 😂,that bride who said what the fuck is my best reaction  😂
46468,Olha nós aí, 2021 com tudo! ✌️,Look at us there, 2021 with everything
46471,Never fails to satisfy my ears❤️,Never fails to satisfy my ears
46473,2020✔️ 2021✔️,2020✔️ 2021✔️
46477,Me recuerda a ti Sam de la prepa 😍😝CB10,Reminds me of you Sam from CB10 High School 😍😝
46478,when we were happy and there was no covid 🙁,when we were happy and there was no covid  🙁
46480,Todo mundo vendo o grupo maroon 5: 👁O👁,Everyone watching the group Maroon 5 👁👁
46496,みんなが集まって笑いながら踊り合える日々が早くきますように。,I hope the days when we can all gather together and laugh and dance will come soon.
46498,They should have added Indian wedding too...😂😅,They should have added Indian wedding too 😂😅
46501,2021😆,2021😆
46503,♡,♡
46504,Se meu casamento n for assim eu nem quero 😔👌🏻,If my marriage isn't like this, I don't even want it. 😔👌🏻
46505,We need more people like this in the world. 👏,We need more people like this in the world  👏
46508,Ada orng indo kah??😭😢,Are there any Indonesians? 😭😢
46512,😍,😍
46513,Evergreen 🔥 keep rocking Maroon,Evergreen  keep rocking Maroon 🔥
46516,자 한국인 손들어,Okay, Koreans, put your hands up.
46519,2021 February ✋,2021 February
46521,日本人いるのかな？,Is there any Japanese?
46524,Em pleno 2121. E ainda faz sucesso ❤️❤️❤️👏👏👏
Amo as músicas de vcs🙏🙏👏👏👏❤️❤️❤️😁😁,In 2121 And it's still a hit
I love your songs 👏👏👏🙏🙏👏👏👏😁😁
46529,2021♡,2021♡
46532,♥️♥️♥️♥️♥️♥️♥️♥️♥️👏👏🇮🇹,♥️♥️♥️♥️♥️♥️♥️♥️♥️👏👏🇮🇹
46534,2021❤❤,2021❤❤
46538,Click on that link👇👇(my first comment) that channel has world best Netflix movies,Click on that linkmy first comment that channel has world best Netflix movies 👇👇
46542,2021🔥🔥🔥❤,2021🔥🔥🔥❤
46547,Oh my good ...👍,Oh my good 👍
46548,If Maroon 5 showed up at my wedding, I would not know how to act 😭,If Maroon 5 showed up at my wedding I would not know how to act  😭
46552,2021 😍 I still like this song. ❤️,2021  I still like this song  😍
46553,33억회 개지렸다 ㅅㅂ,3.3 billion times, damn it
46556,Si alguien habla español Pero esta canción me Recuerda a mi Papá 😭,If anyone speaks Spanish But this song reminds me of my Dad 😭
46566,so this what u listen to when the homies aint around👀,so this what u listen to when the homies aint around 👀
46567,Who came back years later and remembered all the words 🙋🏽‍♀️,Who came back years later and remembered all the words  🙋🏽
46577,This will never be old
👇,This will never be old
 👇
46578,🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵,🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵
46581,Oh My Gosh, I love this song!!!!!!!! Go Maroon 5!!!!!! 😆🎸🎤🎵💗💗💗💗,Oh My Gosh I love this song Go Maroon 5  😆🎸🎤🎵💗💗💗💗
46587,The most memorable wedding scene of their life 😍,The most memorable wedding scene of their life  😍
